"68","IPR008007","Peptidase M42"
"68","IPR007066","RNA polymerase Rpb1, domain 3"
"68","IPR006684","Acyl-CoA thioester hydrolase YbgC/YbaW family"
"68","IPR005823","Ribosomal protein L13, bacterial-type"
"68","IPR005650","BlaI transcriptional regulatory family"
"68","IPR005148","Arginyl tRNA synthetase N-terminal domain"
"68","IPR004711","Benzoate transporter"
"68","IPR003825","Colicin V production, CvpA"
"68","IPR003231","Acyl carrier protein (ACP)"
"68","IPR002890","Macroglobulin domain"
"68","IPR002872","Proline dehydrogenase domain"
"68","IPR001787","Ribosomal protein L21"
"68","IPR000722","RNA polymerase, alpha subunit"
"68","IPR000397","Heat shock protein Hsp33"
"67","IPR040919","Asparaginase/glutaminase, C-terminal"
"67","IPR038607","PhoD-like superfamily"
"67","IPR038584","Ribosomal protein L33 superfamily"
"67","IPR036956","Impact, N-terminal domain superfamily"
"67","IPR036838","Ribosomal protein S10 domain superfamily"
"67","IPR036678","MutS, connector domain superfamily"
"67","IPR036611","Trigger factor ribosome-binding domain superfamily"
"67","IPR036480","Carbamoyl-phosphate synthase small subunit, N-terminal domain superfamily"
"67","IPR032879","FixG, C-terminal immunoglobulin-like domain"
"67","IPR032819","tRNA pseudouridylate synthase B, C-terminal"
"67","IPR032807","Tyrosine kinase, G-rich domain"
"67","IPR032639","Tex protein, YqgF-like domain"
"67","IPR028971","NAD-glutamate dehydrogenase"
"67","IPR026877","DXP reductoisomerase C-terminal domain"
"67","IPR025543","Dodecin-like"
"67","IPR024759","UvrB, YAD/RRR-motif-containing domain"
"67","IPR024590","RNA helicase HrpA, C-terminal"
"67","IPR024432","Putative exodeoxyribonuclease 8, PDDEXK-like domain"
"67","IPR022572","DNA replication/recombination mediator RecO, N-terminal"
"67","IPR015878","S-adenosyl-L-homocysteine hydrolase, NAD binding domain"
"67","IPR013727","Two-component sensor kinase, N-terminal"
"67","IPR011605","NusB antitermination factor"
"67","IPR011130","SecA, preprotein cross-linking domain"
"67","IPR007861","DNA mismatch repair protein MutS, clamp"
"67","IPR007083","RNA polymerase Rpb1, domain 4"
"67","IPR007036","Succinylglutamate desuccinylase/aspartoacylase"
"67","IPR006668","Magnesium transporter, MgtE intracellular domain"
"67","IPR006427","Phage portal protein, HK97"
"67","IPR006390","Dihydropteroate synthase"
"67","IPR006214","Bax inhibitor 1-related"
"67","IPR005749","Ribosomal protein L15, bacterial-type"
"67","IPR005679","Ribosomal protein S12, bacterial-type"
"67","IPR004794","Riboflavin biosynthesis protein RibD"
"67","IPR004692","Preprotein translocase SecG subunit"
"67","IPR004647","Fe-S hydro-lyase, tartrate dehydratase beta-type, catalytic domain"
"67","IPR004616","Leucyl/phenylalanyl-tRNA-protein transferase"
"67","IPR004188","Phenylalanine-tRNA ligase, class II, N-terminal"
"67","IPR004149","Zinc-finger, NAD-dependent DNA ligase C4-type"
"67","IPR003509","Uncharacterised protein family UPF0102"
"67","IPR003099","Prephenate dehydrogenase"
"67","IPR002474","Carbamoyl-phosphate synthase small subunit, N-terminal domain"
"67","IPR001705","Ribosomal protein L33"
"67","IPR001648","Ribosomal protein S18"
"67","IPR001471","AP2/ERF domain"
"67","IPR001209","Ribosomal protein S14"
"67","IPR000506","Ketol-acid reductoisomerase, C-terminal"
"67","IPR000238","Ribosome-binding factor A"
"66","IPR038221","YidC, periplasmic domain superfamily"
"66","IPR037238","YbiA-like superfamily"
"66","IPR036919","Ribosomal protein L30, ferredoxin-like fold domain superfamily"
"66","IPR036787","Translation initiation factor 3 (IF-3), N-terminal domain superfamily"
"66","IPR036643","DNA-directed RNA polymerase, insert domain superfamily"
"66","IPR036618","PtsI, HPr-binding domain superfamily"
"66","IPR035089","Tail sheath protein, subtilisin-like domain"
"66","IPR031310","Ribosomal protein L5, N-terminal"
"66","IPR028055","Membrane insertase YidC/Oxa1, C-terminal"
"66","IPR024445","ISXO2-like transposase domain"
"66","IPR023148","tRNA (guanine-N1-)-methyltransferase, C-terminal"
"66","IPR021731","AMIN domain"
"66","IPR020603","MraZ domain"
"66","IPR019587","Polyketide cyclase/dehydrase"
"66","IPR019499","Valyl-tRNA synthetase,  tRNA-binding arm"
"66","IPR018974","Tex-like protein, N-terminal"
"66","IPR018480","Phospho-N-acetylmuramoyl-pentapeptide transferase, conserved site"
"66","IPR011759","Cytochrome C oxidase subunit II, transmembrane domain"
"66","IPR011629","Cobalamin (vitamin B12) biosynthesis CobW-like, C-terminal"
"66","IPR007963","Peptidase M61, catalytic domain"
"66","IPR006419","Nicotinamide mononucleotide transporter PnuC"
"66","IPR005654","ATPase, AFG1-like"
"66","IPR005493","Ribonuclease E inhibitor RraA/RraA-like protein"
"66","IPR005097","Saccharopine dehydrogenase, NADP binding domain"
"66","IPR004443","YjeF N-terminal domain"
"66","IPR004193","Glycoside hydrolase, family 13, N-terminal"
"66","IPR004115","GAD-like domain superfamily"
"66","IPR003702","Acetyl-CoA hydrolase/transferase"
"66","IPR003691","Putative fluoride ion transporter CrcB"
"66","IPR002880","Pyruvate flavodoxin/ferredoxin oxidoreductase, N-terminal"
"66","IPR002629","Cobalamin-independent methionine synthase MetE, C-terminal/archaeal"
"66","IPR001564","Nucleoside diphosphate kinase"
"66","IPR001498","Impact, N-terminal"
"66","IPR000246","Peptidase T2, asparaginase 2"
"65","IPR042203","Leucyl/phenylalanyl-tRNA-protein transferase, C-terminal"
"65","IPR042179","Multifunctional 2-oxoglutarate metabolism enzyme, C-terminal domain superfamily"
"65","IPR042119","QueA, domain 2"
"65","IPR041614","DprA, winged helix domain"
"65","IPR038380","Ribosomal protein S21 superfamily"
"65","IPR037150","Histone-like protein H-NS, C-terminal domain superfamily"
"65","IPR036976","RimM, N-terminal domain superfamily"
"65","IPR036767","ApaG domain superfamily"
"65","IPR036690","Ferrodoxin-fold anticodon-binding domain superfamily"
"65","IPR029351","GAD domain"
"65","IPR026015","F1F0 ATP synthase OSCP/delta subunit, N-terminal domain superfamily"
"65","IPR019906","Ribosomal protein L6, bacterial-type"
"65","IPR017689","Outer membrane protein assembly factor BamD"
"65","IPR016082","Ribosomal protein L30, ferredoxin-like fold domain"
"65","IPR013551","Domain of unknown function DUF1732"
"65","IPR011114","Holliday junction DNA helicase RuvA, C-terminal"
"65","IPR011113","Rho termination factor, RNA-binding domain"
"65","IPR010879","Domain of unknown function DUF1508"
"65","IPR010663","Zinc finger, FPG/IleRS-type"
"65","IPR008932","Ribosomal protein L7/L12, oligomerisation"
"65","IPR007430","Bacterial virulence protein VirB8"
"65","IPR007358","Nucleoid-associated protein NdpA"
"65","IPR007343","Uncharacterised protein family, zinc metallopeptidase putative"
"65","IPR007065","HPP"
"65","IPR005583","Peroxide stress protein YaaA"
"65","IPR005259","Primosomal protein N'"
"65","IPR004763","Cation efflux system CzcA/CusA/SilA/NccA/HelA/CnrA"
"65","IPR004125","Signal recognition particle, SRP54 subunit, M-domain"
"65","IPR003136","Cytidylate kinase"
"65","IPR001474","GTP cyclohydrolase I"
"65","IPR001341","Aspartate kinase"
"65","IPR001249","Acetyl-CoA biotin carboxyl carrier"
"65","IPR000659","Pyridoxamine 5'-phosphate oxidase"
"65","IPR000438","Acetyl-CoA carboxylase carboxyl transferase, beta subunit"
"65","IPR000286","Histone deacetylase family"
"65","IPR000045","Prepilin type IV endopeptidase, peptidase domain"
"64","IPR042183","MmgE/PrpD superfamily, domain 1"
"64","IPR042175","Cell/Rod shape-determining protein MreC, domain 2"
"64","IPR040476","RNase II/RNase R, cold shock domain"
"64","IPR038076","MgtE, N-terminal domain superfamily"
"64","IPR036837","Cation efflux protein, cytoplasmic domain superfamily"
"64","IPR036646","BPG-independent phosphoglycerate mutase, domain B superfamily"
"64","IPR036235","Ribosomal protein L7/L12, oligomerisation domain superfamily"
"64","IPR035895","HPr-like superfamily"
"64","IPR035085","Urocanase, Rossmann-like domain"
"64","IPR033391","Fructose-1-6-bisphosphatase class I, N-terminal"
"64","IPR032423","AAA C-terminal domain"
"64","IPR031717","Multifunctional 2-oxoglutarate metabolism enzyme, C-terminal"
"64","IPR031325","RHS repeat"
"64","IPR029751","Ribosomal protein L25"
"64","IPR027470","Cation efflux protein, cytoplasmic domain"
"64","IPR022418","Porphobilinogen deaminase, C-terminal"
"64","IPR022383","Lactate/malate dehydrogenase, C-terminal"
"64","IPR022346","General secretion pathway, GspH"
"64","IPR020783","Ribosomal protein L11, C-terminal"
"64","IPR018027","Asn/Gln amidotransferase"
"64","IPR016152","Phosphotransferase/anion transporter"
"64","IPR013644","1-deoxy-D-xylulose 5-phosphate reductoisomerase, C-terminal"
"64","IPR013005","50S ribosomal protein uL4"
"64","IPR012827","Hemerythrin, metal-binding domain"
"64","IPR010902","NUMOD4"
"64","IPR010727","Protein of unknown function DUF1302"
"64","IPR008756","Peptidase M56"
"64","IPR008523","Protein of unknown function DUF805"
"64","IPR008023","Protein of unknown function DUF748"
"64","IPR007865","Aminopeptidase P, N-terminal"
"64","IPR007860","DNA mismatch repair protein MutS, connector domain"
"64","IPR007351","Uncharacterised protein YjbR"
"64","IPR006379","HAD-superfamily hydrolase, subfamily IIB"
"64","IPR006133","DNA-directed DNA polymerase, family B, exonuclease domain"
"64","IPR005302","Molybdenum cofactor sulfurase, C-terminal"
"64","IPR004338","Ion-translocating oxidoreductase NqrB/RnfD"
"64","IPR003772","Large ribosomal RNA subunit accumulation protein YceD"
"64","IPR002915","DeoC/FbaB/ lacD aldolase"
"64","IPR002830","UbiD decarboxylyase family"
"64","IPR002676","RimM, N-terminal"
"64","IPR001599","Alpha-2-macroglobulin"
"64","IPR001455","TusA-like domain"
"64","IPR000983","Bacterial general secretion pathway protein G-type pilin"
"64","IPR000100","Ribonuclease P"
"64","IPR000032","Phosphocarrier protein HPr-like"
"63","IPR038666","Bacteriophage SPP1, head-tail adaptor superfamily"
"63","IPR036803","Porphobilinogen deaminase, C-terminal domain superfamily"
"63","IPR036796","Ribosomal protein L11/L12, N-terminal domain superfamily"
"63","IPR036660","Fe-S hydro-lyase, tartrate dehydratase beta-type, catalytic domain superfamily"
"63","IPR036343","Glutamyl-tRNA reductase, N-terminal domain superfamily"
"63","IPR035897","Toll/interleukin-1 receptor homology (TIR) domain superfamily"
"63","IPR035401","Urocanase, C-terminal domain"
"63","IPR023397","S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain superfamily"
"63","IPR021137","Ribosomal protein L35"
"63","IPR015932","Aconitase, domain 2"
"63","IPR015895","Tetrapyrrole biosynthesis, glutamyl-tRNA reductase, N-terminal"
"63","IPR014780","tRNA pseudouridine synthase II, TruB"
"63","IPR011258","BPG-independent PGAM, N-terminal"
"63","IPR007936","Virulence-associated E"
"63","IPR005121","Ferrodoxin-fold anticodon-binding domain"
"63","IPR004408","Biotin--acetyl-CoA-carboxylase ligase"
"63","IPR003808","Fe-S metabolism associated domain, SufE-like"
"63","IPR003805","Adenosylcobinamide-GDP ribazoletransferase"
"63","IPR003787","Sulphur relay, DsrE/F-like protein"
"63","IPR003783","Regulatory protein RecX"
"63","IPR003740","Uncharacterised membrane protein YitT"
"63","IPR002871","NIF system FeS cluster assembly, NifU, N-terminal"
"63","IPR002292","Ornithine/putrescine carbamoyltransferase"
"63","IPR001912","Ribosomal protein S4/S9, N-terminal"
"63","IPR001351","Ribosomal protein S3, C-terminal"
"63","IPR001240","N-(5'phosphoribosyl) anthranilate isomerase (PRAI)"
"63","IPR001117","Multicopper oxidase, type 1"
"63","IPR000887","KDPG/KHG aldolase"
"63","IPR000015","Outer membrane usher protein"
"62","IPR041692","HHH domain 9"
"62","IPR038364","Urocanase, central domain superfamily"
"62","IPR036894","Nucleoid-associated protein YbaB-like domain superfamily"
"62","IPR035940","CAP superfamily"
"62","IPR028989","Ribosome maturation factor RimP, N-terminal"
"62","IPR027461","LD-carboxypeptidase A, C-terminal domain superfamily"
"62","IPR027275","PRC-barrel domain"
"62","IPR018775","RNA repair pathway DNA polymerase beta"
"62","IPR011961","16S rRNA processing protein RimM"
"62","IPR011204","Virulence protein RhuM-like"
"62","IPR010710","Protein of unknown function DUF1289"
"62","IPR010266","NnrS"
"62","IPR008217","Ccc1 family"
"62","IPR007438","Protein of unknown function DUF488"
"62","IPR007296","Domain of unknown function DUF403"
"62","IPR006366","Uroporphyrin-III C-methyltransferase"
"62","IPR005704","Ribosomal protein S3, bacterial-type"
"62","IPR005337","RapZ-like family"
"62","IPR005111","MoeA, C-terminal, domain IV"
"62","IPR004114","THUMP domain"
"62","IPR003256","Ribosomal protein L24"
"62","IPR003190","Aspartate decarboxylase"
"62","IPR002994","Surfeit locus 1/Shy1"
"62","IPR002878","Domain of unknown function DUF35, OB-fold, C-terminal"
"62","IPR002178","PTS EIIA type-2 domain"
"62","IPR001782","Flagellar P-ring protein"
"62","IPR001706","Ribosomal protein L35, non-mitochondrial"
"62","IPR000860","Porphobilinogen deaminase"
"62","IPR000811","Glycosyl transferase, family 35"
"61","IPR042110","Adenylosuccinate synthetase, domain 2"
"61","IPR040921","LD-carboxypeptidase, C-terminal"
"61","IPR040503","UPF0176, acylphosphatase-like domain"
"61","IPR036804","Chemotaxis receptor methyltransferase CheR, N-terminal domain superfamily"
"61","IPR029486","Glycosyl-hydrolase 97, N-terminal domain"
"61","IPR028343","Fructose-1,6-bisphosphatase"
"61","IPR027271","Acetolactate synthase/Transcription factor NikR, C-terminal"
"61","IPR025824","OB-fold nucleic acid binding domain"
"61","IPR024618","Domain of unknown function DUF3857"
"61","IPR023940","Dihydrodipicolinate reductase"
"61","IPR018704","Tetratricopeptide repeat-like domain"
"61","IPR013517","FG-GAP repeat"
"61","IPR011262","DNA-directed RNA polymerase, insert domain"
"61","IPR010752","Protein of unknown function DUF1329"
"61","IPR010699","Protein of unknown function DUF1275"
"61","IPR010372","DNA polymerase III delta, N-terminal"
"61","IPR010105","TonB-dependent siderophore receptor"
"61","IPR009241","Toxin HigB-like"
"61","IPR008880","Trigger factor, C-terminal"
"61","IPR008731","Phosphotransferase system, enzyme I  N-terminal"
"61","IPR008526","Inner membrane protein YedI"
"61","IPR008271","Serine/threonine-protein kinase, active site"
"61","IPR008179","Phosphoribosyl-ATP pyrophosphohydrolase"
"61","IPR007474","ApaG domain"
"61","IPR007168","Phage shock protein, PspC, N-terminal"
"61","IPR006659","Arsenate reductase"
"61","IPR006350","Intron endonuclease, group I"
"61","IPR006224","Pseudouridine synthase, RluC/RluD, conserved site"
"61","IPR006127","Periplasmic solute binding protein, ZnuA-like"
"61","IPR006056","RidA family"
"61","IPR006034","Asparaginase/glutaminase-like"
"61","IPR005996","Ribosomal protein L30, bacterial-type"
"61","IPR005732","Ribosomal protein S19, bacterial-type"
"61","IPR004485","Cobalamin biosynthesis CobD/CbiB"
"61","IPR003752","Disulphide bond formation protein DsbB/BdbC"
"61","IPR003343","Bacterial Ig-like, group 2"
"61","IPR003137","PA domain"
"61","IPR002934","Polymerase, nucleotidyl transferase domain"
"61","IPR001901","Protein translocase complex, SecE/Sec61-gamma subunit"
"61","IPR001383","Ribosomal protein L28"
"61","IPR001322","Lamin tail domain"
"61","IPR001046","NRAMP family"
"61","IPR000763","Catalase-peroxidase haem"
"61","IPR000589","Ribosomal protein S15"
"61","IPR000529","Ribosomal protein S6"
"61","IPR000447","FAD-dependent glycerol-3-phosphate dehydrogenase"
"61","IPR000310","Orn/Lys/Arg decarboxylase, major domain"
"61","IPR000206","Ribosomal protein L7/L12"
"60","IPR042181","Type II secretion system, protein E, N-terminal"
"60","IPR041582","RimO, TRAM domain"
"60","IPR040758","Release factor glutamine methyltransferase, N-terminal domain"
"60","IPR039444","SIR2-like domain"
"60","IPR038657","Ribosomal protein L19 superfamily"
"60","IPR038467","Peptide chain release factor 3, C-terminal domain superfamily"
"60","IPR037022","Formyl transferase, C-terminal domain superfamily"
"60","IPR036937","Fimbrial-type adhesion domain superfamily"
"60","IPR036563","Molybdopterin biosynthesis MoaE subunit superfamily"
"60","IPR036522","Molybdopterin cofactor biosynthesis C (MoaC) domain superfamily"
"60","IPR035566","Ribosomal protein L20, C-terminal"
"60","IPR027795","CASTOR,  ACT domain"
"60","IPR025831","ATP-dependent DNA helicase RecG, C-terminal domain"
"60","IPR023380","DsbB-like superfamily"
"60","IPR020784","Ribosomal protein L11, N-terminal"
"60","IPR020557","Fumarate lyase, conserved site"
"60","IPR017998","Chaperone tailless complex polypeptide 1 (TCP-1)"
"60","IPR011640","Ferrous iron transport protein B, C-terminal"
"60","IPR011546","Peptidase M41, FtsH extracellular"
"60","IPR011385","Putative site-specific recombinase Gcr"
"60","IPR010662","Putative hydrolase RBBP9/YdeN"
"60","IPR007499","Essential recombination function protein"
"60","IPR006726","Para-hydroxybenzoic acid efflux pump subunit AaeB/fusaric acid resistance protein"
"60","IPR006359","Transcription elongation factor GreA"
"60","IPR006321","Pilus retraction protein PilT"
"60","IPR006261","dNTP triphosphohydrolase"
"60","IPR005813","Ribosomal protein L20"
"60","IPR005807","SecE subunit of protein translocation complex, bacterial-like"
"60","IPR003811","Glycerol-3-phosphate acyltransferase, PlsY"
"60","IPR003706","CstA, N-terminal domain"
"60","IPR002820","Molybdopterin cofactor biosynthesis C (MoaC) domain"
"60","IPR001538","Mannose-6-phosphate isomerase, type II, C-terminal"
"60","IPR000923","Blue (type 1) copper domain"
"59","IPR042121","MutL, C-terminal domain, regulatory subdomain"
"59","IPR039567","Glycine zipper domain"
"59","IPR038379","SecE superfamily"
"59","IPR038056","YjbR-like superfamily"
"59","IPR037175","Kynurenine formamidase superfamily"
"59","IPR035398","Alpha-L-rhamnosidase C-terminal domain"
"59","IPR033454","RecG, wedge domain"
"59","IPR032259","Enoyl-CoA hydratase/isomerase,  HIBYL-CoA-H type"
"59","IPR029442","GyrI-like small molecule binding domain"
"59","IPR027486","Ribosomal protein S10 domain"
"59","IPR026875","Phosphohydrolase-associated domain"
"59","IPR025737","MetA-pathway of phenol degradation, putative"
"59","IPR025267","Protein of unknown function DUF4043"
"59","IPR023319","Tex-like protein, HTH domain superfamily"
"59","IPR023192","TGS-like domain superfamily"
"59","IPR019627","YspA, cpYpsA-related SLOG family"
"59","IPR018461","Na+/H+ antiporter, NhaC-like, C-terminal"
"59","IPR018145","CagE, TrbE, VirB component of type IV transporter system, central domain"
"59","IPR013132","N-acetylneuraminic acid synthase, N-terminal"
"59","IPR011112","Rho termination factor, N-terminal"
"59","IPR010664","Lipopolysaccharide assembly, LptC-related"
"59","IPR010582","Catalase immune-responsive domain"
"59","IPR010064","Bacteriophage HK97-gp10, putative tail-component"
"59","IPR007922","Protein of unknown function DUF721/UPF0232"
"59","IPR007434","Peptidogalycan biosysnthesis/recognition"
"59","IPR007428","MlaA lipoprotein"
"59","IPR006138","NADH-ubiquinone oxidoreductase, 20 Kd subunit"
"59","IPR005838","Type III secretion system inner membrane P protein"
"59","IPR005727","Ribosomal protein L22, bacterial/chloroplast-type"
"59","IPR005265","Protoporphyrinogen oxidase HemJ-like"
"59","IPR003761","Exonuclease VII, small subunit"
"59","IPR003689","Zinc/iron permease"
"59","IPR003474","Gluconate transporter"
"59","IPR003033","SCP2 sterol-binding domain"
"59","IPR002789","Helicase HerA, central domain"
"59","IPR002310","Glycine-tRNA ligase, alpha subunit"
"59","IPR001952","Alkaline phosphatase"
"59","IPR001492","Flagellin"
"59","IPR001365","Adenosine/AMP deaminase domain"
"58","IPR040498","PriA DNA helicase, Cys-rich region (CRR) domain"
"58","IPR038084","GlcG-like domain superfamily"
"58","IPR038081","CalX-like domain superfamily"
"58","IPR036619","NinB superfamily"
"58","IPR028090","JAB domain, prokaryotic"
"58","IPR025738","Aerotolerance-related protein BatD"
"58","IPR025105","Domain of unknown function DUF4010"
"58","IPR024935","Rubredoxin domain"
"58","IPR023352","Membrane associated eicosanoid/glutathione metabolism-like domain superfamily"
"58","IPR022674","Glucose-6-phosphate dehydrogenase, NAD-binding"
"58","IPR022655","Domain of unknown function DUF1553"
"58","IPR021810","Protein of unknown function DUF3387"
"58","IPR021808","Protein of unknown function DUF3383"
"58","IPR019286","Protein of unknown function DUF2339, transmembrane"
"58","IPR015848","Polyribonucleotide nucleotidyltransferase, RNA-binding domain"
"58","IPR013107","Acyl-CoA dehydrogenase, C-terminal domain"
"58","IPR010227","NADH-quinone oxidoreductase, chain M/4"
"58","IPR009279","Protein of unknown function DUF935"
"58","IPR007502","Helicase-associated domain"
"58","IPR006258","Dihydrolipoamide dehydrogenase"
"58","IPR006066","Nitrite/sulphite reductase iron-sulphur/sirohaem-binding site"
"58","IPR005790","DNA polymerase III, delta subunit"
"58","IPR005712","Ribosomal protein S5, bacterial-type"
"58","IPR005702","Exopolysaccharide synthesis protein"
"58","IPR005624","Haem-degrading"
"58","IPR004740","Nucleoside:H+ symporter"
"58","IPR004393","Nicotinate-nucleotide pyrophosphorylase"
"58","IPR003841","Sodium-dependent phosphate transport protein"
"58","IPR003790","Glycosyl hydrolase-like 10"
"58","IPR002696","Putative membrane protein insertion efficiency factor"
"58","IPR002661","Ribosome recycling factor"
"58","IPR002024","Bacterioferritin"
"58","IPR000544","Octanoyltransferase"
"58","IPR000060","BCCT transporter family"
"57","IPR041236","Primosomal protein N, C-terminal domain"
"57","IPR027478","Murein tetrapeptide carboxypeptidase, N-terminal"
"57","IPR023343","Penicillin amidase type, domain 1"
"57","IPR020823","Cell division protein FtsA"
"57","IPR020057","Ribosomal protein L25, beta domain"
"57","IPR018950","Disulphide bond isomerase, DsbC/G, N-terminal"
"57","IPR016153","Heat shock protein Hsp33, N-terminal"
"57","IPR013597","Group II intron, maturase-specific"
"57","IPR013549","Domain of unknown function DUF1731"
"57","IPR012808","Conserved hypothetical protein CHP02453"
"57","IPR011978","Uncharacterised protein family UPF0149"
"57","IPR011075","Tetracyclin repressor-like, C-terminal domain"
"57","IPR009492","TniQ"
"57","IPR007485","LPS-assembly lipoprotein LptE"
"57","IPR007341","Transglycosylase-associated protein"
"57","IPR006543","Histidinol-phosphate phosphatase"
"57","IPR006254","Isocitrate lyase"
"57","IPR005950","Molybdate ABC transporter, substrate-binding protein"
"57","IPR004453","Epoxyqueuosine reductase QueG"
"57","IPR004431","3-isopropylmalate dehydratase, small subunit"
"57","IPR004401","Nucleoid-associated protein YbaB/EbfC family"
"57","IPR004105","Histidine kinase  CheA-like, homodimeric domain"
"57","IPR003741","LUD domain"
"57","IPR003494","SHS2 domain inserted in FtsA"
"57","IPR002935","Class I-like SAM-dependent O-methyltransferase"
"57","IPR002410","Peptidase S33"
"57","IPR001353","Proteasome, subunit alpha/beta"
"57","IPR001129","Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein"
"57","IPR000093","DNA recombination protein RecR"
"56","IPR041490","HTH-type transcriptional repressor KstR2, C-terminal"
"56","IPR040756","Peptidase M61, N-terminal domain"
"56","IPR038713","Terminase small subunit, N-terminal domain superfamily"
"56","IPR038414","Cbb3-type cytochrome c oxidase subunit CcoP, N-terminal domain superfamily"
"56","IPR037121","Ribosomal protein L25, C-terminal"
"56","IPR032106","2-oxoglutarate dehydrogenase E1 component, N-terminal domain"
"56","IPR032090","Peptide chain release factor 3, C-terminal"
"56","IPR029095","NarX-like, N-terminal"
"56","IPR027961","Protein of unknown function DUF4442"
"56","IPR023577","CYTH domain"
"56","IPR023195","Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase, N-terminal"
"56","IPR019987","GTP-binding protein, ribosome biogenesis, YsxC"
"56","IPR019984","30S ribosomal protein S17"
"56","IPR019563","Glycosyl-hydrolase 97, catalytic domain"
"56","IPR018094","Thymidylate kinase"
"56","IPR017969","Heavy-metal-associated, conserved site"
"56","IPR015273","Cysteinyl-tRNA synthetase, class Ia, DALR"
"56","IPR014100","GTP-binding protein Obg/CgtA"
"56","IPR012293","RNA polymerase subunit, RPB6/omega"
"56","IPR011698","CobB/CobQ-like glutamine amidotransferase"
"56","IPR011551","NTP pyrophosphohydrolase MazG"
"56","IPR011444","Domain of unknown function DUF1549"
"56","IPR010762","Capsid protein, T4-like bacteriophage-like"
"56","IPR009760","Protein of unknown function DUF1328"
"56","IPR008620","Nitrogen fixation protein FixH"
"56","IPR007641","RNA polymerase Rpb2, domain 7"
"56","IPR006696","Protein of unknown function DUF423"
"56","IPR006283","Thiamine-monophosphate kinase"
"56","IPR006221","Anthranilate synthase/para-aminobenzoate synthase like domain"
"56","IPR005953","ATP synthase, F0 complex, subunit C, bacterial/chloroplast"
"56","IPR005745","Ribosomal protein L14P, bacterial-type"
"56","IPR005628","General secretion pathway protein K"
"56","IPR005524","Predicted permease DUF318"
"56","IPR005330","MHYT domain"
"56","IPR005131","Serine dehydratase beta chain"
"56","IPR003448","Molybdopterin biosynthesis MoaE"
"56","IPR002813","Arginine biosynthesis protein ArgJ"
"56","IPR001645","Folylpolyglutamate synthetase"
"56","IPR001021","Ribosomal protein L25, long-form"
"55","IPR041498","Bacterial Ig domain"
"55","IPR038740","BioF2-like, acetyltransferase domain"
"55","IPR035400","Urocanase, N-terminal domain"
"55","IPR034964","Lumazine synthase"
"55","IPR032623","FecR, N-terminal"
"55","IPR030921","LPS export ABC transporter, ATP-binding protein LptB"
"55","IPR029319","DNA ligase, OB-like domain"
"55","IPR025405","Domain of unknown function DUF4131"
"55","IPR024623","Uncharacterised protein family YtxH"
"55","IPR021104","KfrA, N-terminal DNA-binding domain"
"55","IPR019462","DNA-directed RNA polymerase, beta subunit, external 1 domain"
"55","IPR015330","DNA primase/polymerase, bifunctional, N-terminal"
"55","IPR013542","Domain of unknown function DUF1730"
"55","IPR013223","Ribonuclease B, N-terminal OB domain"
"55","IPR011578","T7 endonuclease I-like"
"55","IPR009094","Disulphide bond isomerase DsbC/G, N-terminal domain superfamily"
"55","IPR008912","Uncharacterised protein family CoxE-like"
"55","IPR008471","MnmC-like methyltransferase"
"55","IPR008168","Cytochrome c, class IC"
"55","IPR007450","Lipoprotein SmpA/OmlA"
"55","IPR007300","CidB/LrgB family"
"55","IPR007060","Septum formation initiator FtsL/DivIC"
"55","IPR006219","DHAP synthase, class 1"
"55","IPR006159","Methylmalonyl-CoA mutase, C-terminal"
"55","IPR005878","Ribosomal protein L1, bacterial-type"
"55","IPR005290","Ribosomal protein S15, bacterial-type"
"55","IPR005252","Coenzyme A biosynthesis bifunctional protein CoaBC"
"55","IPR003753","Exonuclease VII, large subunit"
"55","IPR001848","Ribosomal protein S10"
"55","IPR000281","Helix-turn-helix protein RpiR"
"54","IPR041527","YhcG, N-terminal"
"54","IPR037103","Tubulin/FtsZ, C-terminal domain superfamily"
"54","IPR037004","Exonuclease VII, small subunit superfamily"
"54","IPR036705","ADP-ribosylation/Crystallin J1 superfamily"
"54","IPR036629","YjbJ superfamily"
"54","IPR032858","Cbb3-type cytochrome c oxidase subunit CcoP, N-terminal"
"54","IPR029489","O-GlcNAc transferase, C-terminal"
"54","IPR025411","Domain of unknown function DUF4136"
"54","IPR025129","Domain of unknown function DUF4055"
"54","IPR024036","tRNA-dihydrouridine synthase, putative, C-terminal"
"54","IPR017453","Glycine cleavage system H-protein, subgroup"
"54","IPR015929","Aconitase B, swivel"
"54","IPR014054","Bacteriophage regulatory protein, Rha family"
"54","IPR013752","Ketopantoate reductase, C-terminal domain"
"54","IPR013130","Ferric reductase transmembrane component-like domain"
"54","IPR013099","Potassium channel domain"
"54","IPR010538","Di-haem oxidoreductase, putative peroxidase"
"54","IPR010505","Molybdenum cofactor synthesis C-terminal"
"54","IPR010384","MtfA family"
"54","IPR008283","Peptidase M17, leucyl aminopeptidase, N-terminal"
"54","IPR006640","SprT-like"
"54","IPR006517","Archaeophage PsiM2, terminase large subunit"
"54","IPR005883","Type IV pilus assembly protein PilM"
"54","IPR005737","DNA topoisomerase IV, subunit B, Gram-negative"
